,player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact,multiplier,pt_rating,raptor_rating,war_rating,total_score
674,trey burke,burketr01,2017,1456,723,-1.221858444,-2.599902797,-3.821761241,-5.942908735,-2.835279012,-8.778187747,-2.324753481,-2.795482633,-5.120236114,-0.863071619,-0.893679828,0.030608209,-1.907690069,-3.650833404,-5.558523473,-1.148046019,1.0,0.09619586820041626,0.1793506436844219,0.09500418759373021,12.71
675,trey burke,burketr01,2018,1614,785,4.178970887,-1.815871022,2.363099865,4.681448748,-4.831508437,-0.150059689,4.559963605,-2.525509227,2.034454378,1.893622567,1.893622567,0.0,3.499105781,-2.896126937,0.602978844,-1.169153794,1.0,0.44688521549888904,0.5629701872261271,0.1898707918350016,42.62
676,trey burke,burketr01,2019,2371,1125,1.974455349,-0.322064659,1.65239069,1.286722148,0.490741979,1.777464127,2.03395714,-0.140762796,1.893194344,2.633266532,2.633266532,0.0,1.303031058,-0.922647809,0.380383249,-1.089321381,1.0,0.4338999862718444,0.5550742064372618,0.21764160062271004,42.53
677,trey burke,burketr01,2020,1401,676,1.800187529,-0.091245575,1.708941954,5.009709714,-1.751940171,3.257769543,2.54123669,-0.440924061,2.100312629,1.66316135,0.950829344,0.712332006,2.148384503,-0.496100622,1.652283881,-1.477610324,1.0,0.6097163614143363,0.679981741529809,0.21746142294865986,53.8
678,trey burke,burketr01,2021,1931,928,-0.231073038,-1.618794837,-1.849867875,-0.51226608,0.105298707,-0.406967373,-0.338820711,-1.361169158,-1.699989869,0.489513297,0.699886665,-0.210373368,0.109203693,-1.830087255,-1.720883562,-0.558950651,1.0,0.3424536493964428,0.3896494640010007,0.1508670307097585,31.23
680,alec burks,burksal01,2014,4280,2193,1.572130061,-1.184526252,0.387603809,-2.420383956,1.328664962,-1.091718994,0.886985921,-0.674503918,0.212482003,3.30668063,3.30668063,0.0,0.184383696,-0.228373578,-0.043989882,-0.229974543,1.0,0.4091439600628187,0.4611278014962511,0.24292573060341655,38.71
681,alec burks,burksal01,2015,1719,899,0.460499259,-2.809767946,-2.349268687,-0.102145963,-6.076216798,-6.178362761,0.389829129,-3.678499444,-3.288670316,-0.246138872,-0.246138872,0.0,-0.063235911,-1.860615376,-1.923851287,-0.362094248,1.0,0.2994812721780955,0.26542466688058597,0.10953091402124727,23.92
682,alec burks,burksal01,2016,1588,797,0.345475158,-2.043691651,-1.698216493,-1.761391526,2.946563403,1.185171877,-0.066691525,-1.155990135,-1.22268166,0.619269305,0.619269305,0.0,-0.128644691,-1.063345325,-1.191990016,-0.280554222,1.0,0.3421747781584419,0.38090677654643657,0.14202368911850144,30.67
683,alec burks,burksal01,2017,1309,653,-1.127692696,-0.534968445,-1.662661141,-1.968323662,-0.331397654,-2.299721316,-1.382040284,-0.572243374,-1.954283659,0.264954934,0.264954934,0.0,-1.599485572,-0.860467645,-2.459953217,-0.054169538,1.0,0.26820748866000277,0.34001258187847055,0.12872053636746372,26.03
684,alec burks,burksal01,2018,2420,1179,0.418642105,-1.339031647,-0.920389542,-0.823417866,-0.767856227,-1.591274094,0.188233094,-1.363854247,-1.175621153,0.94681923,0.616042334,0.330776896,-0.330795762,-1.06075042,-1.391546182,-0.320079384,1.0,0.3966402791339579,0.46024476872177134,0.1851863268497929,36.76
685,alec burks,burksal01,2019,2850,1375,-0.360184752,-1.29373414,-1.653918892,-2.837565625,-2.645415665,-5.48298129,-0.870407204,-1.59972592,-2.470133124,0.203662522,0.203662522,0.0,-0.362912486,-1.511761864,-1.87467435,-0.625814393,1.0,0.33258503767163927,0.3422960846242856,0.1390611641726367,28.78
686,alec burks,burksal01,2020,3911,1849,1.959188202,-1.408907694,0.550280507,-2.668656458,0.739872163,-1.928784295,1.200224934,-1.033895531,0.166329403,2.746207135,2.692238593,0.053968542,0.449159528,-0.812267122,-0.363107594,-0.249364952,1.0,0.3905280631906007,0.4585480198507491,0.22188208934255174,37.39
687,alec burks,burksal01,2021,2796,1383,2.141718102,-0.01272754,2.128990562,0.10492724,2.939202103,3.044129343,1.873676876,0.564556408,2.438233284,3.656493599,3.062619218,0.59387438,1.216249798,0.223679244,1.439929042,-0.712310737,1.0,0.4957091384190637,0.5855401271761989,0.2560598728843714,46.95
688,alec burks,burksal01,2022,4683,2318,0.90422332,0.930563506,1.834786825,1.382818622,3.2006012,4.583419822,1.071192011,1.44183446,2.513026471,6.171371348,6.171371348,0.0,1.064479465,1.97439188,3.038871345,-0.850133748,1.0,0.7067811181363364,0.7076649904328709,0.42058072426703397,63.56
695,jimmy butler,butleji01,2014,5314,2809,0.151640578,3.013484435,3.165125013,1.292377924,1.946936237,3.23931416,0.429183085,2.919966511,3.349149596,8.663922684,8.722397418,-0.058474734,-0.044881056,3.720166207,3.675285151,-0.423729841,1.0,0.6887207732122703,0.7001031556483931,0.48847670219907874,64.29
696,jimmy butler,butleji01,2015,5880,3019,3.571287428,0.745183357,4.316470785,2.613437753,-0.991918568,1.621519186,3.581724095,0.409193174,3.990917268,10.44057795,7.35772376,3.082854194,3.616201455,1.486670748,5.102872203,-0.740432967,1.0,0.7093888232808445,0.6723301594428125,0.5107763557144664,64.58
697,jimmy butler,butleji01,2016,4975,2474,3.138730653,0.899852232,4.038582885,-0.957349288,1.840725255,0.883375967,2.503187124,1.151774735,3.654961859,8.034983877,8.034983877,0.0,2.630541678,1.605596498,4.236138176,-0.599242815,1.0,0.6588274452828904,0.6535513344612228,0.42045547677357265,59.73
698,jimmy butler,butleji01,2017,6110,3048,4.686357278,1.697679994,6.384037273,2.757994068,3.651329554,6.409323621,4.615727663,2.186635617,6.80236328,14.82461084,14.15540609,0.669204747,3.828905715,2.284227958,6.113133673,-0.245259776,1.0,0.921987538729599,0.9953771203124693,0.8104560762438393,92.16
699,jimmy butler,butleji01,2018,4651,2334,5.883368287,1.788053882,7.671422169,3.507519302,4.091494289,7.599013592,5.663651331,2.404066519,8.06771785,12.73994626,11.50387641,1.236069851,4.900383885,2.620150267,7.520534152,-1.414453831,1.0,0.9354668226314173,0.9902311950695601,0.6568197488128861,88.63
