,player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact,multiplier,pt_rating,raptor_rating,war_rating,total_score
3444,cameron payne,payneca01,2019,1513,712,-1.268687986,-2.350814739,-3.619502725,-3.175646079,-2.755062432,-5.93070851,-1.673908047,-2.508537744,-4.18244579,-0.513264734,-0.513264734,0.0,-1.831861827,-2.307504147,-4.139365973,-0.01440612,1.0,0.23215884959576694,0.2207288512429083,0.09950135711699568,19.47
3446,cameron payne,payneca01,2021,3081,1497,2.99086506,1.356441503,4.347306562,1.751272682,0.92045102,2.671723703,2.847676113,1.306040684,4.153716797,5.271555235,3.796449598,1.475105637,2.495300012,0.886430253,3.381730264,-0.867518975,1.0,0.6381645040362307,0.6941247169033864,0.31669927507799234,57.88
3447,cameron payne,payneca01,2022,3090,1450,0.159664468,0.0872726,0.246937068,-3.28562443,3.387351081,0.10172665,-0.615298415,0.741393508,0.126095093,2.091567099,2.49249695,-0.400929851,-0.685099506,0.216403206,-0.4686963,0.299962575,1.0,0.4303098366140611,0.465403234660299,0.1973028537578545,38.52
3450,elfrid payton,paytoel01,2017,4954,2412,0.904528438,-1.045458975,-0.140930537,4.499151167,-0.13324582,4.365905347,1.772031192,-0.883929414,0.888101779,4.480804058,4.480804058,0.0,1.065141971,-0.280652614,0.784489357,0.082101571,1.0,0.49795961089864554,0.5086762407939115,0.28700958547831806,44.92
3451,elfrid payton,paytoel01,2018,3822,1808,0.481982001,-1.866766129,-1.384784127,0.197677035,-5.287842694,-5.090165659,0.510494736,-2.65871788,-2.148223144,0.579888476,0.579888476,0.0,-0.227931661,-1.688444442,-1.916376103,0.40158117,1.0,0.3521608318259368,0.3362487418879248,0.14054508924638534,29.33
3452,elfrid payton,paytoel01,2019,2765,1250,-0.106921461,-0.462357277,-0.569278738,0.725236888,-3.648109794,-2.922872906,0.051765885,-1.128003798,-1.076237913,1.076213983,1.076213983,0.0,-0.622024499,-1.180941812,-1.802966311,0.837522576,1.0,0.35828294692325446,0.3971248789723769,0.15918021831332693,32.31
3453,elfrid payton,paytoel01,2020,2609,1246,0.095425605,0.473667822,0.569093428,3.320861345,-0.688969171,2.631892174,0.836463486,0.29826802,1.134731506,2.463645409,2.463645409,0.0,-0.294350547,0.639667359,0.345316812,-0.244520887,1.0,0.47425209128630086,0.5226819048980217,0.21127297464035735,42.67
3454,elfrid payton,paytoel01,2021,3035,1497,-1.9420987,-0.495761409,-2.437860109,-1.593632732,-3.863910656,-5.457543389,-1.974811927,-1.284912941,-3.259724868,-0.387206061,-0.287891148,-0.099314913,-2.81108349,-0.921157171,-3.732240661,-0.854233573,1.0,0.25413638764729046,0.27312853335976384,0.10423437931358084,22.38
3455,elfrid payton,paytoel01,2022,1190,557,-4.865563455,0.622464924,-4.243098532,-5.308919902,0.414104656,-4.894815246,-5.300483227,0.545665779,-4.754817448,-0.580199653,-0.642933267,0.062733614,-4.882386331,-0.306625069,-5.1890114,0.077789976,1.0,0.17549663373113367,0.18822488149776628,0.09698820629750679,16.06
3490,mason plumlee,plumlma01,2014,2711,1389,-1.922310621,-0.395435832,-2.317746453,-0.931644949,-3.973389754,-4.905034703,-1.833713796,-1.151960524,-2.985674321,-0.220150151,0.480361198,-0.700511349,-1.543391309,-1.210092078,-2.753483386,0.305135475,1.0,0.36836628236755,0.34642965254837405,0.13260802960236828,30.12
3491,mason plumlee,plumlma01,2015,3509,1792,-0.902635879,-1.335108078,-2.237743958,-0.469954952,-2.948675549,-3.418630501,-0.850278226,-1.723479652,-2.573757878,0.159818235,0.093672243,0.066145992,-0.946538447,-1.307529598,-2.254068045,-0.085012182,1.0,0.3673246092076628,0.34329171825083415,0.1372503599138857,30.08
3492,mason plumlee,plumlma01,2016,4878,2390,-0.639544657,-0.074861962,-0.714406619,2.298351128,-0.882575471,1.415775657,-0.094165023,-0.238000227,-0.33216525,2.979972246,2.392819949,0.587152297,-0.181583309,0.146386909,-0.0351964,0.494780026,1.0,0.45371113411821046,0.43937944379630334,0.23065907733408958,39.26
3493,mason plumlee,plumlma01,2017,4392,2148,-0.925682043,0.81009635,-0.115585693,3.480400977,-2.836185167,0.64421581,-0.089734312,0.138939122,0.04920481,3.069865247,3.069865247,0.0,-0.332115231,0.650757841,0.318642611,-0.031440825,1.0,0.4728121580515147,0.4610367720701345,0.23403421653653583,40.87
3494,mason plumlee,plumlma01,2018,2998,1439,-1.8597963,0.410624561,-1.449171739,-1.98612201,-0.331747457,-2.317869467,-2.034339644,0.326651773,-1.707687871,0.770659369,0.770659369,0.0,-1.293677796,0.341104783,-0.952573013,0.702184439,1.0,0.40418908568368506,0.36126595751193796,0.14770780839567682,32.4
3495,mason plumlee,plumlma01,2019,4037,1949,-0.710286083,-0.412145851,-1.122431934,-1.273100207,-0.492442967,-1.765543174,-0.896209414,-0.492825873,-1.389035287,1.32989261,1.726011166,-0.396118556,-0.844185477,-0.035775322,-0.8799608,0.09189313,1.0,0.4081088559047339,0.3793616717297571,0.1687048828510081,33.75
3496,mason plumlee,plumlma01,2020,2654,1263,-0.173489975,-0.047587729,-0.221077704,-1.684987093,0.350570494,-1.334416598,-0.53261599,0.035883946,-0.496732043,1.482968895,1.035638838,0.447330057,-0.362773567,0.209541779,-0.153231788,0.892862348,1.0,0.4473393189676056,0.4300339879443872,0.17445231329298808,37.26
3497,mason plumlee,plumlma01,2021,3077,1499,-0.974186679,-0.818929833,-1.793116512,2.38038318,-2.512344579,-0.1319614,-0.293474715,-1.205135203,-1.498609919,0.954787737,0.954787737,0.0,-0.713647391,-0.340393583,-1.054040974,-0.238725402,1.0,0.3987116174247525,0.3731391230176001,0.15462112607565115,32.81
3498,mason plumlee,plumlma01,2022,3784,1793,-2.243968447,0.608408987,-1.63555946,-1.226556033,1.721672943,0.49511691,-2.187550097,0.931407815,-1.256142282,1.37007475,1.37007475,0.0,-1.538464258,1.575615335,0.037151078,0.25691002,1.0,0.5491399360197787,0.4642901153085546,0.20425628267254406,43.11
3501,miles plumlee,plumlmi01,2014,3964,1964,-3.498435111,1.879541186,-1.618893924,-1.890287809,-0.015398099,-1.905685909,-3.407855561,1.587775433,-1.820080128,0.927708001,0.927708001,0.0,-2.853633015,1.919873954,-0.933759061,-0.422256901,1.0,0.4457251755403973,0.3903717409691243,0.16896482384219827,35.58
3502,miles plumlee,plumlmi01,2015,2437,1210,-2.729736313,1.333271785,-1.396464528,1.942259948,-3.47209426,-1.529834312,-1.921998967,0.408244842,-1.513754125,0.746018816,0.844786535,-0.098767719,-1.994915677,1.094562375,-0.900353302,-0.418145221,1.0,0.4070080228799605,0.37227911045974876,0.14678264964610682,32.89
3503,miles plumlee,plumlmi01,2016,1755,870,-1.772515348,-0.482053015,-2.254568363,-3.543925394,0.222484837,-3.321440558,-2.231415885,-0.316170189,-2.547586073,0.089367921,0.089367921,0.0,-2.521335637,-0.999439355,-3.520774992,-0.520223926,1.0,0.31866213486179246,0.3762835566535161,0.14655349677402646,29.72
3505,miles plumlee,plumlmi01,2018,1925,918,-5.706970518,1.724951908,-3.982018611,-3.954403505,0.13059096,-3.823812546,-5.661459816,1.550143426,-4.11131639,-0.636426625,-0.636426625,0.0,-5.674156578,0.151825522,-5.522331056,-0.181160522,1.0,0.17325361969546244,0.24724497987271377,0.10436480783508086,18.38
3509,jakob poeltl,poeltja01,2019,3024,1450,0.924300905,0.567068201,1.491369106,2.368374174,1.391561957,3.759936131,1.275489588,0.801859174,2.077348762,3.571877501,3.136090213,0.435787287,0.419070323,0.562072383,0.981142707,-0.335527697,1.0,0.5085754000799986,0.5762114644805697,0.2528828612556481,47.0
3510,jakob poeltl,poeltja01,2020,2536,1171,-0.385409028,3.373787636,2.988378608,5.442939904,0.401532487,5.844472392,0.805141092,3.033363147,3.838504239,3.945253873,3.945253873,0.0,0.224146437,2.716501835,2.940648272,0.233200648,1.0,0.7372246898273537,0.8114692267818425,0.32028206329622283,66.08
3511,jakob poeltl,poeltja01,2021,3838,1845,-1.53401745,5.177865374,3.643847924,3.58875687,2.99329278,6.582049649,-0.546913832,5.081525476,4.534611644,6.820055887,6.820055887,0.0,-1.15555468,4.816432366,3.660877686,-0.546139102,1.0,0.7185568592017976,0.7873305645425832,0.4123235229130956,66.78
3512,jakob poeltl,poeltja01,2022,4130,1970,0.488483901,2.954567379,3.44305128,5.858488856,-0.763802849,5.094686007,1.639777671,2.390280846,4.030058517,6.796565525,6.796565525,0.0,1.312919723,2.931949491,4.244869214,-0.264595689,1.0,0.6847586816966387,0.6871023828383123,0.37395759281857954,60.79
3525,jordan poole,poolejo01,2022,6018,2889,2.295954673,-1.178773096,1.117181576,0.137185024,-0.009660157,0.127524867,1.958804701,-1.052269162,0.906535539,5.454729918,4.255484859,1.199245059,2.251443776,-0.638539007,1.612904769,0.526242678,1.0,0.5426793340479116,0.5097230612801369,0.32357678552498437,47.55
3529,kevin porter jr,porteke02,2022,4052,1907,-0.083359883,-0.481081476,-0.564441359,0.85785444,1.216479883,2.074334323,0.174941877,-0.084840217,0.090101659,2.786969811,2.786969811,0.0,0.342417444,-0.535649695,-0.193232251,0.857299944,1.0,0.4451800042019811,0.46335923147913555,0.22341257229710584,39.66
3544,bobby portis,portibo01,2018,3434,1643,0.18801181,-1.859640742,-1.671628932,4.250425007,-2.036070555,2.214354451,1.137506672,-1.965976021,-0.828469349,1.616700053,1.616700053,0.0,0.612223213,-2.341800803,-1.72957759,0.367071265,1.0,0.36224463478885727,0.41119521560678324,0.17947340802709683,33.49
3545,bobby portis,portibo01,2019,2756,1299,-1.623322212,-3.300150691,-4.923472903,0.746455244,-2.445117222,-1.698661978,-1.190034951,-3.272902307,-4.462937258,-1.136215359,-1.136215359,0.0,-1.291651021,-2.590718783,-3.882369804,0.047812721,1.0,0.24603207957389533,0.20480023901654526,0.07611193800497947,18.81
3546,bobby portis,portibo01,2020,2938,1393,-1.687449299,-0.873204348,-2.560653647,-2.253585016,-1.718207375,-3.97179239,-1.84132261,-1.063026479,-2.904349089,-0.109005622,-0.109005622,0.0,-2.088231081,-1.743603017,-3.831834098,-0.643730415,1.0,0.2487601104008649,0.2933096925896506,0.11467974432933614,23.19
3547,bobby portis,portibo01,2021,3762,1738,1.512908353,1.543287656,3.056196009,1.535798666,-0.498154021,1.037644645,1.544918785,1.177919496,2.722838281,4.885733501,3.712815386,1.172918116,1.605026421,0.879783953,2.484810373,-0.162772553,1.0,0.5897467553662072,0.6128676676715081,0.3022131410620728,52.65
3548,bobby portis,portibo01,2022,4917,2326,0.034198675,1.502331072,1.536529747,2.059257997,1.679063861,3.738321858,0.431906895,1.609143823,2.041050717,5.701031002,4.732941106,0.968089896,0.666344588,1.043697508,1.710042096,-0.285303226,1.0,0.5479230249642989,0.5741501629818015,0.33282445147189615,50.4
3559,dwight powell,poweldw01,2018,3413,1672,0.155685187,2.775712776,2.931397963,1.52864271,2.432173354,3.960816064,0.484132807,2.899276099,3.383408906,5.222555707,5.222555707,0.0,0.59486207,2.398486404,2.993348474,-0.181547383,1.0,0.617198783368281,0.6503803000833833,0.3148595297583966,55.41
3560,dwight powell,poweldw01,2019,3495,1662,1.358242997,0.174820159,1.533063157,5.137231331,-2.503243437,2.633987894,2.233488387,-0.370409315,1.863079072,3.91373133,3.91373133,0.0,1.834384546,0.056685171,1.891069717,0.053666933,1.0,0.5576953022254688,0.5640434693960525,0.2657181681975562,48.71
3561,dwight powell,poweldw01,2020,2197,1061,-0.979690712,0.734726461,-0.244964251,3.321529142,0.876463024,4.197992166,-0.176525258,0.827651756,0.651126498,1.830131844,1.830131844,0.0,0.55254647,0.881922647,1.434469116,-0.608565257,1.0,0.5330469770365255,0.4952188355287987,0.1874869574340458,43.25
3562,dwight powell,poweldw01,2021,2110,1018,-0.08869039,2.077318061,1.988627671,0.160372754,1.688974041,1.849346795,-0.074621712,2.128758501,2.054136789,2.506581084,2.254341546,0.252239538,-0.10239079,1.759180691,1.656789901,-0.16590365,1.0,0.5450483519645036,0.5748932977656884,0.21288504541632344,47.32
3563,dwight powell,poweldw01,2022,4048,2047,0.005316197,0.458664326,0.463980523,0.832113282,-1.191889007,-0.359775725,0.158415244,0.092748624,0.251163867,3.138760371,2.54623542,0.592524952,-0.632244033,0.993675931,0.361431898,-0.588258245,1.0,0.4751220197956061,0.4725056681741506,0.23662096557464832,41.45
3568,norman powell,powelno01,2018,2279,1102,-2.4593523,-1.635626234,-4.094978533,-3.179964642,-1.757772967,-4.93773761,-2.832033765,-1.78460473,-4.616638495,-1.066419797,-0.786411887,-0.28000791,-1.927433223,-1.823174597,-3.75060782,-0.010870531,1.0,0.25314488718312655,0.19607181878921298,0.0787324950543872,18.81
3569,norman powell,powelno01,2019,3178,1492,0.014456093,-1.102701492,-1.0882454,-3.047699942,1.901510518,-1.146189424,-0.672334005,-0.594234642,-1.266568647,1.182891619,0.309181978,0.873709642,-0.219813321,-0.789981497,-1.009794818,0.225028539,1.0,0.40110012422710933,0.3863163346759598,0.16318555651855485,33.61
3570,norman powell,powelno01,2020,3755,1752,0.904140507,-0.308436854,0.595703653,-0.881503962,-0.084842068,-0.96634603,0.566471475,-0.324014214,0.242457261,2.706039832,2.174388527,0.531651305,0.660715382,-0.158381204,0.502334178,0.436982878,1.0,0.4827282410964483,0.4720112354850902,0.22037396037251283,41.31
3571,norman powell,powelno01,2021,5074,2421,1.203039587,-0.963078803,0.239960785,0.198910311,-0.283032072,-0.084121761,1.036054163,-0.849140357,0.186913807,3.642968172,3.609744385,0.033223788,0.80605637,-0.847939087,-0.041882717,0.739214168,1.0,0.4533501917204751,0.4688570213951314,0.2555520447065411,40.97
3572,norman powell,powelno01,2022,3016,1458,1.391651734,-1.547867548,-0.156215815,0.242636137,-6.767913446,-6.525277309,1.298798141,-2.683743053,-1.384944912,1.008443447,1.008443447,0.0,1.509340273,-2.217246381,-0.707906108,0.433911869,1.0,0.5008761051846886,0.45551274823225246,0.18796283191652335,40.56
3594,taurean prince,princta02,2019,3436,1552,-0.8670249,-1.285752005,-2.152776905,0.28184392,-4.220087998,-3.938244078,-0.64387921,-1.926881787,-2.570760997,0.143555412,0.143555412,0.0,-0.457504505,-1.731823911,-2.189328416,1.169392322,1.0,0.3711688787228138,0.34347892455427614,0.13657869226542532,30.21
3595,taurean prince,princta02,2020,3948,1857,-2.918131056,0.165524698,-2.752606358,0.431005766,0.410484683,0.841490449,-2.386240313,0.215579468,-2.170660844,0.552309816,0.552309816,0.0,-1.72680661,0.280638228,-1.446168382,0.636170201,1.0,0.37754369989088693,0.3349745447613603,0.13950961578925894,30.21
3596,taurean prince,princta02,2021,1918,905,-0.814968879,0.21115943,-0.603809448,0.780214453,-1.681312329,-0.901097876,-0.488450665,-0.147440345,-0.63589101,0.988547142,0.988547142,0.0,-0.435973096,-0.520697489,-0.956670586,0.608717196,1.0,0.4039678894969778,0.42213139739869454,0.15588866292500786,34.88
3597,taurean prince,princta02,2022,2715,1242,-0.815928636,0.380982869,-0.434945767,-1.279037595,-1.71489074,-2.993928335,-0.995442976,-0.050879868,-1.046322844,1.094160587,1.152549608,-0.058389021,-0.957660451,-0.311538168,-1.269198619,0.985946374,1.0,0.38709692487018177,0.39882370260228456,0.1598540448185871,33.47
3623,julius randle,randlju01,2018,4622,2190,-0.250602764,0.039254005,-0.211348759,1.673595822,-1.368287506,0.305308317,0.172013583,-0.260272474,-0.088258891,2.98195984,2.98195984,0.0,-0.661651786,-0.456098081,-1.117749867,0.263340156,1.0,0.3952724683989903,0.4532304526692545,0.23073370390516096,37.59
3624,julius randle,randlju01,2019,4858,2232,0.549141001,-2.038782395,-1.489641394,0.728244689,-1.501031098,-0.772786409,0.599000427,-2.019237211,-1.420236785,1.518339628,1.518339628,0.0,0.22267086,-2.183656059,-1.960985198,0.272566941,1.0,0.3497527327618174,0.3775897940820433,0.17578034936075224,31.67
3625,julius randle,randlju01,2020,4321,2080,-1.031656908,-0.749742321,-1.781399229,0.160690964,1.236608123,1.397299087,-0.775669273,-0.347201353,-1.122870626,1.726633452,1.726633452,0.0,-1.116358287,-0.575955914,-1.6923142,-0.006047567,1.0,0.36425619621113936,0.3944766900355202,0.18360098771067046,33.04
3626,julius randle,randlju01,2021,5758,2847,0.875219685,1.638758324,2.513978008,-1.563026351,3.532225402,1.96919905,0.43805243,2.088013959,2.526066389,7.650137586,8.016666467,-0.366528881,0.122890623,2.15274642,2.275637043,0.160544932,1.0,0.5784551095659116,0.6016933414538002,0.40600596692051816,54.41
3627,julius randle,randlju01,2022,5177,2544,-2.054546776,-0.729448318,-2.783995094,-2.779559461,-1.69192346,-4.47148292,-2.287313207,-0.99263248,-3.279945687,-0.692165578,-0.692165578,0.0,-1.37007324,-1.12681342,-2.49688666,0.628535441,1.0,0.32082356912147836,0.2719802289673091,0.09278431301769899,24.55
3641,cam reddish,reddica01,2022,2122,1012,-1.477384276,-0.32759915,-1.804983427,-6.860260983,-2.185452658,-9.04571364,-2.737139426,-0.714789072,-3.451928498,-0.365712179,-0.365712179,0.0,-2.07042687,-0.763758053,-2.834184922,0.380626773,1.0,0.3026154519415331,0.2622136306263611,0.10504139257316657,23.81
3668,josh richardson,richajo01,2018,5728,2819,-0.555670096,2.898522755,2.342852659,-0.328099511,1.019854723,0.691755211,-0.5208528,2.663345429,2.142492629,7.033024803,6.69791616,0.335108643,-0.263218275,3.092939836,2.829721561,-0.194225692,1.0,0.6083658353772929,0.5799108689714356,0.38283573650142244,54.13
3669,josh richardson,richajo01,2019,5263,2539,0.699040168,0.640320877,1.339361045,1.394405549,1.694870796,3.089276345,0.923699263,0.86957815,1.793277413,5.846781153,5.846781153,0.0,1.241451936,1.369576509,2.611028445,-0.667903132,1.0,0.5965602901634982,0.5600795571712149,0.3382968135349066,51.83
3670,josh richardson,richajo01,2020,3831,1837,-0.246232103,0.538189668,0.291957564,0.375987949,1.62680753,2.002795479,-0.141582556,0.776540305,0.634957749,3.175196349,2.854450305,0.320746044,0.117839106,1.075640792,1.193479899,-0.330551869,1.0,0.5200378382516975,0.494300640993889,0.2379889975277396,43.99
3671,josh richardson,richajo01,2021,3844,1884,-0.831177362,-0.376754694,-1.207932056,-1.844587083,-2.907544596,-4.752131679,-1.13038386,-0.931770758,-2.062154618,0.613870012,1.059250874,-0.445380863,-0.725336325,-0.719461262,-1.444797587,-0.585825334,1.0,0.3776176984814569,0.3411364205946035,0.14182096626725527,30.5
3672,josh richardson,richajo01,2022,3297,1600,-0.005973739,-1.001003085,-1.006976824,-1.609476896,-0.80663406,-2.416110957,-0.36034536,-1.063404909,-1.423750269,1.05868256,1.05868256,0.0,-0.52910464,-0.734248486,-1.263353126,-0.550225996,1.0,0.38741247770133913,0.37739026956673954,0.15852198027050124,32.64
3681,austin rivers,riverau01,2014,2621,1339,-1.001854712,-1.227965731,-2.229820443,2.531285297,0.612521972,3.143807269,-0.326172754,-0.869934061,-1.196106815,1.043057448,1.043057448,0.0,-0.820936159,-1.217277348,-2.038213507,-1.67124666,1.0,0.3455837753188021,0.39031773695279176,0.15793531693223073,31.54
3682,austin rivers,riverau01,2015,3669,1813,-1.52663937,-1.697951214,-3.224590584,-5.070370885,-0.7011323,-5.771503184,-2.417456456,-1.595853366,-4.013309822,-1.164702791,-0.96850437,-0.19619842,-1.9638076,-1.543466767,-3.507274367,-0.539226219,1.0,0.26628057308839426,0.23033378242677785,0.07504234362665604,20.5
3683,austin rivers,riverau01,2016,3334,1608,-0.870839861,-0.630700845,-1.501540707,-5.350428355,-1.330951372,-6.681379727,-1.876139765,-0.858513425,-2.73465319,0.009025085,0.071433849,-0.062408764,-2.09067057,-0.582479435,-2.673150005,-0.21477556,1.0,0.31130847817123464,0.30294642126039606,0.11911134703317898,26.01
3684,austin rivers,riverau01,2017,4376,2144,-0.445221507,-1.231921981,-1.677143488,-2.365540648,-2.305748203,-4.671288851,-0.928307061,-1.537637512,-2.465944573,0.295374797,0.469668183,-0.174293387,-0.528635552,-1.287210135,-1.815845687,-0.328914177,1.0,0.3575876893016407,0.3182059063085306,0.12986268615668195,28.59
3685,austin rivers,riverau01,2018,4190,2057,0.56117572,-1.270813025,-0.709637304,2.488393637,-4.491994294,-2.003600657,0.982514133,-1.999342713,-1.016828581,1.78834384,1.78834384,0.0,1.177412773,-0.997717494,0.179695279,-1.668096724,1.0,0.46531146923119476,0.4004986294069365,0.18591797732521198,37.12
3686,austin rivers,riverau01,2019,4724,2243,-1.736047554,-1.295450565,-3.031498119,-0.453472452,0.847098659,0.393626206,-1.636126542,-0.92384037,-2.559966912,0.232640243,0.023793347,0.208846896,-1.136411156,-0.688116102,-1.824527258,-0.308918994,1.0,0.35711903861504446,0.3128665446900636,0.12750724301652713,28.31
3687,austin rivers,riverau01,2020,3956,1805,-0.52499752,-1.749839369,-2.274836888,3.500724973,-2.969373871,0.531351102,0.234437097,-2.128963011,-1.894525914,0.784854039,0.748157583,0.036696457,-0.060614634,-1.951255513,-2.011870146,-0.150339212,1.0,0.4164070188814624,0.4207869083199474,0.17788891691360714,35.84
3688,austin rivers,riverau01,2021,2346,1150,-1.430221384,-1.357570238,-2.787791623,-2.932332266,-0.550948676,-3.483280942,-1.840278709,-1.273075556,-3.113354265,-0.240254343,0.530222256,-0.770476599,-2.407924475,-1.128970723,-3.536895198,-0.463816361,1.0,0.29114973156840757,0.3095847258941309,0.12072704119617278,25.55
3689,austin rivers,riverau01,2022,3275,1588,-2.216876182,-1.315935071,-3.532811253,0.40958941,0.172791149,0.582380558,-1.810428976,-1.07473888,-2.885167856,-0.093627109,-0.506302649,0.41267554,-1.611771147,-1.265242696,-2.877013843,-0.60676648,1.0,0.3003034506651713,0.29439896073979815,0.11525714881605062,25.18
3691,andre roberson,roberan03,2015,2649,1286,-1.448220642,3.087244789,1.639024147,0.692964373,3.596699065,4.289663438,-1.138871509,3.372238109,2.233366599,3.276088395,3.276088395,0.0,-1.639569992,3.23576469,1.596194698,0.188167291,1.0,0.6501327442955805,0.7020857283682672,0.29013253068393663,57.96
3692,andre roberson,roberan03,2016,4129,2024,-0.267125047,1.503046184,1.235921138,-0.537691051,1.643444134,1.105753083,-0.409803053,1.607359062,1.197556009,4.100576426,2.747287849,1.353288577,-0.031167889,2.251572971,2.220405082,-0.487160172,1.0,0.6330209207896805,0.578874556509975,0.30000683751313495,52.95
3693,andre roberson,roberan03,2017,5304,2561,-1.895909908,4.382451753,2.486541845,-1.452001947,2.960765108,1.50876316,-1.936742226,4.333405134,2.396662908,6.706304806,5.890446923,0.815857883,-2.070222613,4.666298214,2.596075601,-0.572528532,1.0,0.5957531020857683,0.5943447476292261,0.37056864720825466,53.89
3694,andre roberson,roberan03,2018,2092,1037,-1.249096086,2.818408888,1.569312802,-1.609409975,7.738816954,6.129406979,-1.401876103,3.995770205,2.593894102,2.784145603,2.784145603,0.0,-1.769441743,4.439431179,2.669989436,-1.515241791,1.0,0.5997431367836024,0.6055451567916487,0.22330653406241988,50.78
3706,duncan robinson,robindu01,2022,4420,2202,0.85944815,-1.040667138,-0.181218988,-0.507060076,-0.773635462,-1.280695538,0.599870431,-1.087805396,-0.487934965,2.534563505,2.328074812,0.206488693,1.092952318,-0.608810969,0.484141349,-0.531787093,1.0,0.578095381628319,0.5166402700531448,0.25672281427014854,47.47
3711,glenn robinson iii,robingl02,2019,1340,646,-2.922083163,0.106329187,-2.815753977,-6.091059844,2.497511211,-3.593548633,-3.75045023,0.622275773,-3.128174458,-0.124141162,-0.027187106,-0.096954056,-3.768905353,-0.777218936,-4.546124289,-0.530019639,1.0,0.23122123509316825,0.3086589522154871,0.1255226088068839,23.38
3712,glenn robinson iii,robingl02,2020,3772,1786,-1.1263204,-2.067398548,-3.193718948,1.064618282,-3.693951752,-2.62933347,-0.689063361,-2.512533691,-3.201597052,-0.411580564,-0.411580564,0.0,-1.368114918,-1.689796481,-3.057911398,-0.523962552,1.0,0.2905381946585881,0.2764295087770603,0.10331920972640192,23.84
3725,nate robinson,robinna01,2014,1750,866,1.523884866,-0.161190495,1.362694372,0.181697048,3.836079183,4.017776231,1.351568021,0.673569174,2.025137195,2.108212606,2.108212606,0.0,1.642589362,0.147061653,1.789651015,-0.072808163,1.0,0.552220493077908,0.5732464623348582,0.1979278290350765,47.15
3726,nate robinson,robinna01,2015,1192,591,-0.738048744,0.050180249,-0.687868494,-6.28628582,1.19588689,-5.09039893,-1.953176292,0.315383695,-1.637792597,0.3364939,0.3364939,0.0,-2.061123143,-0.046579286,-2.107702428,-0.278837089,1.0,0.3418326074095054,0.3652351859663357,0.13140655158514536,29.8
3728,thomas robinson,robinth01,2014,2016,995,-2.260738963,-0.157105119,-2.417844082,-1.356353352,-2.149444132,-3.505797484,-2.276309374,-0.5861303,-2.862439675,-0.055685832,-0.171034007,0.115348176,-1.490337306,-0.688783068,-2.179120374,0.329430418,1.0,0.33797730640140533,0.29568965376636674,0.11668169900315108,26.68
3729,thomas robinson,robinth01,2015,1642,798,-1.624177405,1.444789487,-0.179387917,-0.782144174,1.791942956,1.009798782,-1.468944191,1.58861127,0.119667079,1.165536168,1.165536168,0.0,-1.231578308,1.272000973,0.040422665,0.810872123,1.0,0.4577932209584857,0.4650381991634202,0.16253392555291118,38.67
3730,thomas robinson,robinth01,2016,1879,917,-2.677188271,-1.102107103,-3.779295374,-3.133321954,-4.203829894,-7.337151848,-2.884899217,-1.731659397,-4.616558614,-0.877852664,-0.877852664,0.0,-2.525134579,-2.193348457,-4.718483037,0.512098773,1.0,0.2008968107708594,0.19607635508930915,0.08581247142408474,17.03
3731,thomas robinson,robinth01,2017,1160,560,-1.461140103,0.471295824,-0.98984428,-0.570689618,-2.819556415,-3.390246033,-1.309857882,-0.11224828,-1.422106162,0.381872871,0.381872871,0.0,-0.770014949,-0.946986694,-1.717001642,0.640588623,1.0,0.3629235126860487,0.3774836354828167,0.13311035880356017,31.09
3754,terrence ross,rosste01,2014,4526,2317,-0.116225734,0.482597164,0.36637143,1.577126562,-1.980467834,-0.403341272,0.204674568,-0.01667794,0.187996629,3.473579811,3.531840061,-0.05826025,0.429280928,-0.027129067,0.402151861,0.329569013,1.0,0.4773201747860016,0.46891851293307785,0.24919215804918923,41.71
3755,terrence ross,rosste01,2015,4315,2199,-0.396263808,-0.684397853,-1.080661661,2.956567107,-5.32537822,-2.368811113,0.217454329,-1.656091387,-1.438637058,1.465514777,1.296545778,0.168968999,0.615584428,-1.905526988,-1.28994256,-0.524300321,1.0,0.3859771203794552,0.37654487526306435,0.17379697775795655,32.94
3756,terrence ross,rosste01,2016,4068,2082,0.873622118,-0.132785603,0.740836515,-0.913214954,1.018246678,0.105031724,0.510212856,0.092181944,0.602394801,3.499231779,3.714738029,-0.21550625,0.82633326,-0.264523645,0.561809614,-0.694463506,1.0,0.4859388586122193,0.49245144901904,0.2501552915729738,42.94
3757,terrence ross,rosste01,2017,4030,1955,0.971510446,0.315849427,1.287359873,3.003822357,-1.080126097,1.92369626,1.448931318,0.049023173,1.497954491,4.269374323,4.269374323,0.0,1.356832887,0.191080604,1.547913492,0.481028547,1.0,0.6470051508669358,0.6519704316210412,0.3348854467624331,57.08
3758,terrence ross,rosste01,2018,1278,600,-1.191992354,1.178345818,-0.013646536,-0.737744344,0.194645582,-0.543098762,-1.132492265,1.072455749,-0.060036516,0.828992489,0.828992489,0.0,-0.854193788,1.025784103,0.171590316,0.667475873,1.0,0.5113613396523694,0.500316466335027,0.16488779393099498,42.06
